,C,Vavg[1],Tavg[1],Time
1969.69,0,32545.4,26.7,9:26:06 PM
1971.13,6.24,32618.95,26.7,9:26:07 PM
1971.76,4.81,32618.95,26.55,9:26:08 PM
1973.14,8.99,32670.7,26.55,9:26:09 PM
1973.71,20.44,32670.7,26.55,9:26:10 PM
1975.15,21.45,32667.25,26.55,9:26:11 PM
1975.77,19.44,32667.25,26.05,9:26:12 PM
1977.22,18.64,32622.35,26.05,9:26:13 PM
1977.75,18.69,32622.35,26.05,9:26:14 PM
1979.28,9.21,32585.5,26.05,9:26:15 PM
1979.77,5.01,32585.5,26.15,9:26:16 PM
1981.29,4.15,32582.9,26.15,9:26:17 PM
1981.79,0.41,32582.9,26.15,9:26:18 PM
1983.78,17.63,32615.2,26.35,9:26:20 PM
1983.8,20.72,32615.2,26.35,9:26:20 PM
1985.3,20.5,32619.25,26.35,9:26:21 PM
1985.81,22.85,32619.25,26.35,9:26:22 PM
1987.79,21.71,32575.6,26.4,9:26:24 PM
1987.84,22.39,32575.6,26.4,9:26:24 PM
1989.31,23.07,32538.35,26.4,9:26:25 PM
1989.86,23.03,32538.35,26.4,9:26:26 PM
1991.8,22.68,32481.5,26.5,9:26:28 PM
1991.86,22.8,32481.5,26.5,9:26:28 PM
1993.4,21.92,32460.6,26.5,9:26:29 PM
1993.87,21.84,32460.6,26.5,9:26:30 PM
1995.81,22.5,32458.3,26.5,9:26:32 PM
1995.88,21.99,32458.3,26.5,9:26:32 PM
1997.41,21.1,32455.75,26.5,9:26:33 PM
1997.88,24,32455.75,26.5,9:26:34 PM
1999.81,36.63,32441.8,26.5,9:26:36 PM
1999.92,44.95,32441.8,26.5,9:26:36 PM
2001.43,46.88,32347.75,26.5,9:26:37 PM
2001.92,48.21,32347.75,26.5,9:26:38 PM
2003.82,46.97,32300.25,26.8,9:26:40 PM
2003.93,21.3,32300.25,26.8,9:26:40 PM
2005.44,30.85,32285.25,26.8,9:26:41 PM
2005.94,31.6,32285.25,26.8,9:26:42 PM
2007.84,31.58,32250.75,26.85,9:26:44 PM
2007.98,30.35,32250.75,26.85,9:26:44 PM
2009.46,7.25,32302,26.85,9:26:45 PM
2009.99,5.16,32302,26.85,9:26:46 PM
2011.85,3.81,32476.5,26.4,9:26:48 PM
2012,8.15,32476.5,26.4,9:26:48 PM
2013.48,11.4,32545,26.4,9:26:49 PM
2014.03,19.97,32545,26.4,9:26:50 PM
2015.85,5.97,32597.6,26.15,9:26:52 PM
2016.03,0,32597.6,26.15,9:26:52 PM
2017.49,0.25,32631.15,26.15,9:26:53 PM
2018.04,0,32631.15,26.15,9:26:54 PM
2019.86,0,32661.6,25.7,9:26:56 PM
2020.05,0,32661.6,25.7,9:26:56 PM
2021.51,0,32708.7,25.7,9:26:58 PM
2022.08,5.05,32708.7,25.7,9:26:58 PM
2023.87,7.02,32705.55,26,9:27:00 PM
2024.09,18.01,32705.55,26,9:27:00 PM
2025.52,18.95,32671.05,26,9:27:02 PM
2026.1,23.35,32671.05,26,9:27:02 PM
2027.88,24.82,32601.5,26.6,9:27:04 PM
2028.11,25.66,32601.5,26.6,9:27:04 PM
2029.78,24.24,32533.2,26.6,9:27:06 PM
2030.13,24.05,32533.2,26.6,9:27:06 PM
2031.91,24.54,32459.75,26.35,9:27:08 PM
2032.14,25.35,32459.75,26.35,9:27:08 PM
2033.88,25.23,32434.55,26.35,9:27:10 PM
2034.18,25.47,32434.55,26.35,9:27:10 PM
2035.94,26.44,32421.85,26.45,9:27:12 PM
2036.19,26.25,32421.85,26.45,9:27:12 PM
2037.89,7.32,32456.1,26.45,9:27:14 PM
2038.19,7.14,32456.1,26.45,9:27:14 PM
2039.98,9.51,32492.95,26.45,9:27:16 PM
2040.2,12.67,32492.95,26.45,9:27:16 PM
2042.05,11.9,32517.3,26.45,9:27:18 PM
2042.22,13.19,32517.3,26.45,9:27:18 PM
2044.08,11.96,32579.1,26.45,9:27:20 PM
2044.24,11.98,32579.1,26.45,9:27:20 PM
2046.16,10.81,32577.6,26.45,9:27:22 PM
2046.25,8.22,32577.6,26.45,9:27:22 PM
2048.17,8.86,32601.9,26.5,9:27:24 PM
2048.26,7.88,32601.9,26.5,9:27:24 PM
2050.18,9.42,32613.3,26.5,9:27:26 PM
2050.27,28.71,32613.3,26.5,9:27:26 PM
2052.19,26.81,32596.45,26.35,9:27:28 PM
2052.27,13.66,32596.45,26.35,9:27:28 PM
2054.19,6.45,32598.1,26.35,9:27:30 PM
2054.28,0.08,32598.1,26.35,9:27:30 PM
2056.04,7.3,32598.1,26.55,9:27:32 PM
2056.48,12.83,32608.3,26.55,9:27:32 PM
2057.46,26.07,32608.3,26.55,9:27:33 PM
2058.5,25.45,32530.1,26.55,9:27:34 PM
2060.05,24.39,32530.1,26.2,9:27:36 PM
2060.52,17.26,32503.35,26.2,9:27:37 PM
2061.49,0.66,32503.35,26.2,9:27:37 PM
2062.53,0,32499.25,26.2,9:27:39 PM
2064.06,0,32499.25,26.2,9:27:40 PM
2064.54,0,32555.05,26.2,9:27:41 PM
2065.53,0,32555.05,26.2,9:27:42 PM
2066.54,0,32685.2,26.2,9:27:43 PM
2068.55,0,32743.55,26,9:27:45 PM
2068.55,0,32743.55,26,9:27:45 PM
2069.56,0,32743.55,26,9:27:46 PM
2070.59,6.2,32749.85,26,9:27:47 PM
2072.08,15.36,32749.85,26.15,9:27:48 PM
2072.63,8.78,32725,26.15,9:27:49 PM
2074.63,13.51,32694.35,26.15,9:27:51 PM
2074.64,16.26,32694.35,26.15,9:27:51 PM
2076.64,8.61,32653.7,26.35,9:27:53 PM
2076.64,11.34,32653.7,26.35,9:27:53 PM
2078.65,17.61,32618.35,26.35,9:27:55 PM
2078.68,17.68,32618.35,26.35,9:27:55 PM
2080.65,9.68,32606.75,26.3,9:27:57 PM
2080.69,10.53,32606.75,26.3,9:27:57 PM
2082.66,23.19,32590,26.3,9:27:59 PM
2082.7,24.27,32590,26.3,9:27:59 PM
2084.66,5.53,32606.95,26,9:28:01 PM
2084.71,0,32606.95,26,9:28:01 PM
2086.67,0,32674,26,9:28:03 PM
2086.73,0,32674,26,9:28:03 PM
2088.67,0,32734.75,25.95,9:28:05 PM
2088.73,0,32734.75,25.95,9:28:05 PM
2090.68,0,32766.9,25.95,9:28:07 PM
2090.74,0,32766.9,25.95,9:28:07 PM
2092.69,0,32771.5,26.05,9:28:09 PM
2092.75,8.94,32771.5,26.05,9:28:09 PM
2094.69,15.87,32723.15,26.05,9:28:11 PM
2094.76,15.94,32723.15,26.05,9:28:11 PM
2096.7,8.66,32678.75,26,9:28:13 PM
2096.78,7.4,32678.75,26,9:28:13 PM
2098.71,0.9,32671.85,26,9:28:15 PM
2098.78,0.86,32671.85,26,9:28:15 PM
2100.72,2.16,32727.9,26.25,9:28:17 PM
2100.82,0.93,32727.9,26.25,9:28:17 PM
2102.73,5.66,32735.35,26.25,9:28:19 PM
2102.84,14.87,32735.35,26.25,9:28:19 PM
2104.74,14.48,32693.05,26.05,9:28:21 PM
2104.85,14.49,32693.05,26.05,9:28:21 PM
2106.75,4.61,32676.85,26.05,9:28:23 PM
2106.86,10.08,32676.85,26.05,9:28:23 PM
2108.78,4.54,32664.2,26.3,9:28:25 PM
2108.87,0.62,32664.2,26.3,9:28:25 PM
2110.78,0,32706.2,26.3,9:28:27 PM
2110.87,4.72,32706.2,26.3,9:28:27 PM
2112.8,7.08,32734.3,26.2,9:28:29 PM
2112.88,6.56,32734.3,26.2,9:28:29 PM
2114.8,6.23,32736.65,26.2,9:28:31 PM
2115,6.75,32736.65,26.2,9:28:31 PM
2116.81,7.12,32732.7,26.45,9:28:33 PM
2117,7.89,32732.7,26.45,9:28:33 PM
2118.82,7.49,32719.85,26.45,9:28:35 PM
2119.01,7.67,32719.85,26.45,9:28:35 PM
2120.83,6.76,32706.65,26.65,9:28:37 PM
2121.02,7.24,32706.65,26.65,9:28:37 PM
2122.84,7.59,32703.9,26.65,9:28:39 PM
2123.07,7.2,32703.9,26.65,9:28:39 PM
2124.85,6.81,32703.85,26.25,9:28:41 PM
2125.08,6.47,32703.85,26.25,9:28:41 PM
2126.85,5.51,32709.45,26.25,9:28:43 PM
2127.08,3.97,32709.45,26.25,9:28:43 PM
2128.86,3.64,32721.5,26.5,9:28:45 PM
2129.11,5.67,32721.5,26.5,9:28:45 PM
2130.86,8.05,32730.05,26.5,9:28:47 PM
2131.16,9.04,32730.05,26.5,9:28:47 PM
2132.88,8.9,32723.9,26.75,9:28:49 PM
2133.17,18.3,32723.9,26.75,9:28:49 PM
2134.88,17.39,32682.45,26.75,9:28:51 PM
2135.18,19.14,32682.45,26.75,9:28:51 PM
2136.89,18.68,32633.8,26.65,9:28:53 PM
2137.19,18.6,32633.8,26.65,9:28:53 PM
2138.9,22.54,32598.3,26.65,9:28:55 PM
2139.2,24.02,32598.3,26.65,9:28:55 PM
2140.91,23.63,32541,26.4,9:28:57 PM
2141.21,23.8,32541,26.4,9:28:57 PM
2142.91,27.33,32503.55,26.4,9:28:59 PM
2143.22,29.38,32503.55,26.4,9:28:59 PM
2144.92,20.29,32492.5,26.4,9:29:01 PM
2145.23,17.95,32492.5,26.4,9:29:01 PM
2146.92,7.96,32515.7,26.4,9:29:03 PM
2147.24,10.38,32515.7,26.4,9:29:03 PM
2148.93,10.38,32549.95,26.5,9:29:05 PM
2149.25,8.27,32549.95,26.5,9:29:05 PM
2150.94,8.57,32604.9,26.5,9:29:07 PM
2151.25,9.38,32604.9,26.5,9:29:07 PM
2152.96,11.97,32629.15,26.25,9:29:09 PM
2153.26,14.68,32629.15,26.25,9:29:09 PM
2154.98,10.73,32620.9,26.25,9:29:11 PM
2155.27,9.52,32620.9,26.25,9:29:11 PM
2157.07,7.64,32619.75,26.25,9:29:13 PM
2157.3,8.17,32619.75,26.25,9:29:13 PM
2159.1,7.23,32626.85,26.25,9:29:15 PM
2159.32,8.58,32626.85,26.25,9:29:15 PM
2161.11,7.77,32648.1,26.35,9:29:17 PM
2161.33,7.36,32648.1,26.35,9:29:17 PM
2163.12,3.83,32665.2,26.35,9:29:19 PM
2163.34,0,32665.2,26.35,9:29:19 PM
2165.12,0,32701.45,25.75,9:29:21 PM
2165.35,2.7,32701.45,25.75,9:29:21 PM
2167.13,7.88,32717,25.75,9:29:23 PM
2167.35,10.61,32717,25.75,9:29:23 PM
2169.13,9.52,32716.35,25.9,9:29:25 PM
2169.36,9.8,32716.35,25.9,9:29:25 PM
2171.14,8.91,32713.4,25.9,9:29:27 PM
2171.37,8.58,32713.4,25.9,9:29:27 PM
2173.15,8.53,32711,26.15,9:29:29 PM
2173.39,16.31,32711,26.15,9:29:29 PM
2175.16,19.55,32678.85,26.15,9:29:31 PM
2175.4,19.74,32678.85,26.15,9:29:31 PM
2177.17,19.43,32606.25,26.4,9:29:33 PM
2177.41,18.85,32606.25,26.4,9:29:33 PM
2179.17,19.07,32575.5,26.4,9:29:35 PM
2180.51,18.73,32575.5,26.2,9:29:37 PM
2181.18,19.36,32536.6,26.2,9:29:37 PM
2181.61,19.51,32536.6,26.2,9:29:38 PM
2183.19,19.25,32522.55,26.2,9:29:39 PM
2184.52,19.35,32522.55,26.35,9:29:41 PM
2185.19,19.88,32519.2,26.35,9:29:41 PM
2185.63,20.14,32519.2,26.35,9:29:42 PM
2187.2,18.67,32508.45,26.35,9:29:43 PM
2188.52,15.1,32508.45,26.4,9:29:45 PM
2189.2,3.06,32548.1,26.4,9:29:45 PM
2189.65,0,32548.1,26.4,9:29:46 PM
2191.21,5.03,32609.25,26.4,9:29:47 PM
2192.53,5.66,32609.25,26.05,9:29:49 PM
2193.22,0,32667.95,26.05,9:29:49 PM
2193.67,0,32667.95,26.05,9:29:50 PM
2195.23,0,32736.6,26.05,9:29:51 PM
2196.54,0.84,32736.6,26.1,9:29:53 PM
2197.23,2.08,32751.9,26.1,9:29:53 PM
2197.69,2.28,32751.9,26.1,9:29:54 PM
2199.24,10.73,32736.1,26.1,9:29:55 PM
2200.55,16.83,32736.1,26.25,9:29:57 PM
2201.25,17.43,32675.4,26.25,9:29:57 PM
2201.7,18.44,32675.4,26.25,9:29:58 PM
2203.25,23.21,32629.05,26.25,9:29:59 PM
2204.56,23.25,32629.05,26.35,9:30:01 PM
2205.26,22.83,32546.8,26.35,9:30:01 PM
2205.74,22.66,32546.8,26.35,9:30:02 PM
2207.3,22.18,32514.35,26.35,9:30:03 PM
2208.57,20.54,32514.35,26.15,9:30:05 PM
2209.34,0,32517.3,26.15,9:30:05 PM
2209.76,0,32517.3,26.15,9:30:06 PM
2211.35,2.64,32619.6,26.15,9:30:07 PM
2212.58,13.54,32619.6,26.1,9:30:09 PM
2213.35,14.36,32662.1,26.1,9:30:09 PM
2213.78,14.7,32662.1,26.1,9:30:10 PM
2215.37,13.93,32665.8,26.1,9:30:11 PM
2216.6,13.28,32665.8,26.3,9:30:13 PM
2217.37,10.48,32630.15,26.3,9:30:13 PM
2217.8,0,32630.15,26.3,9:30:14 PM
2219.38,0,32647.95,26.3,9:30:15 PM
2220.6,0,32647.95,26.25,9:30:17 PM
2221.38,0,32711.2,26.25,9:30:17 PM
2221.85,0,32711.2,26.25,9:30:18 PM
2223.39,0,32756,26.25,9:30:19 PM
2224.61,0,32756,26,9:30:21 PM
2225.39,4.66,32768.05,26,9:30:21 PM
2225.89,12.48,32768.05,26,9:30:22 PM
2227.4,14.03,32735.45,26,9:30:23 PM
2228.63,13.41,32735.45,26.05,9:30:25 PM
2229.41,16.2,32689.65,26.05,9:30:25 PM
2229.91,15.25,32689.65,26.05,9:30:26 PM
2231.41,14.6,32641.25,26.05,9:30:27 PM
2232.64,14.8,32641.25,26.3,9:30:29 PM
2233.42,15.25,32608.7,26.3,9:30:29 PM
2234.03,14.84,32608.7,26.3,9:30:30 PM
2235.42,15.34,32592.05,26.3,9:30:31 PM
2236.65,17.14,32592.05,26.15,9:30:33 PM
2237.43,18.4,32578,26.15,9:30:33 PM
2238.07,17.68,32578,26.15,9:30:34 PM
2239.44,18.95,32556.55,26.15,9:30:35 PM
2240.66,19.4,32556.55,26.5,9:30:37 PM
2241.45,19.58,32543.15,26.5,9:30:37 PM
2242.08,19.28,32543.15,26.5,9:30:38 PM
2243.5,18.81,32530.75,26.5,9:30:39 PM
2244.66,11.31,32530.75,26.45,9:30:41 PM
2245.54,12.72,32532.65,26.45,9:30:42 PM
2246.11,13.01,32532.65,26.45,9:30:42 PM
2247.56,16.65,32543.7,26.45,9:30:44 PM
2248.67,18.15,32543.7,26.4,9:30:45 PM
2249.57,16.87,32548.15,26.4,9:30:46 PM
2250.12,16.61,32548.15,26.4,9:30:46 PM
2251.6,18.61,32553.85,26.4,9:30:48 PM
2252.68,22.62,32553.85,26.5,9:30:49 PM
2253.61,29.63,32516.75,26.5,9:30:50 PM
2254.15,30.66,32516.75,26.5,9:30:50 PM
2255.61,31.42,32469.35,26.5,9:30:52 PM
2256.69,31.86,32469.35,26.4,9:30:53 PM
2257.63,31.42,32438.75,26.4,9:30:54 PM
2258.16,31.96,32438.75,26.4,9:30:54 PM
2259.67,32.94,32388.25,26.4,9:30:56 PM
2260.69,32.43,32388.25,26.15,9:30:57 PM
2261.68,15.4,32352.4,26.15,9:30:58 PM
2262.19,19.61,32352.4,26.15,9:30:58 PM
2263.69,13.74,32369.15,26.15,9:31:00 PM
2264.7,18.8,32369.15,26.15,9:31:01 PM
2265.69,18.59,32405.35,26.15,9:31:02 PM
2266.2,18.98,32405.35,26.15,9:31:02 PM
2267.7,19.19,32444.45,26.15,9:31:04 PM
2268.71,19.59,32444.45,26.45,9:31:05 PM
2269.71,19.37,32477.15,26.45,9:31:06 PM
2270.22,22.06,32477.15,26.45,9:31:06 PM
2271.72,22.96,32461.15,26.45,9:31:08 PM
2272.72,20.13,32461.15,26.25,9:31:09 PM
2273.73,0,32515.45,26.25,9:31:10 PM
2274.41,2.78,32515.45,26.25,9:31:10 PM
2275.75,0,32578.4,26.25,9:31:12 PM
2276.73,0,32578.4,26.3,9:31:13 PM
2277.76,0,32674.25,26.3,9:31:14 PM
2278.43,5.16,32674.25,26.3,9:31:14 PM
2279.76,8.61,32702,26.3,9:31:16 PM
2280.74,20.91,32702,25.65,9:31:17 PM
2281.77,21.41,32635.55,25.65,9:31:18 PM
2282.58,20.23,32635.55,25.65,9:31:19 PM
2283.78,8.81,32594.05,25.65,9:31:20 PM
2284.74,4.97,32594.05,26.25,9:31:21 PM
2285.79,4.13,32583.1,26.25,9:31:22 PM
2286.6,4.72,32583.1,26.25,9:31:23 PM
2287.79,0,32600.85,26.25,9:31:24 PM
2288.75,0,32600.85,26.2,9:31:25 PM
2289.8,0,32689.65,26.2,9:31:26 PM
2290.65,0,32689.65,26.2,9:31:27 PM
2291.8,0,32722.3,26.2,9:31:28 PM
2292.76,0,32722.3,25.85,9:31:29 PM
2293.83,10.35,32749.9,25.85,9:31:30 PM
2294.72,8.64,32749.9,25.85,9:31:31 PM
2295.85,0.05,32721.8,25.85,9:31:32 PM
2296.78,0,32721.8,26.4,9:31:33 PM
2297.86,0,32720.8,26.4,9:31:34 PM
2298.79,0,32720.8,26.4,9:31:35 PM
2299.86,0,32723.7,26.4,9:31:36 PM
2301.87,0,32745.65,26.6,9:31:38 PM
2302.26,13.42,32745.65,26.6,9:31:38 PM
2303.88,10.5,32729.5,26.6,9:31:40 PM
2305.27,16.72,32729.5,26.6,9:31:41 PM
2305.88,17.51,32652.2,26.6,9:31:42 PM
2306.29,20.13,32652.2,26.6,9:31:42 PM
2307.89,19.24,32578.75,26.6,9:31:44 PM
2309.3,19.75,32578.75,26.4,9:31:45 PM
2309.89,19.97,32543.7,26.4,9:31:46 PM
2310.43,20.33,32543.7,26.4,9:31:46 PM
2311.9,21.44,32520.5,26.4,9:31:48 PM
2313.3,19.86,32520.5,26.2,9:31:49 PM
2313.91,21.16,32508.7,26.2,9:31:50 PM
2314.45,20.36,32508.7,26.2,9:31:50 PM
2315.91,19.72,32500,26.2,9:31:52 PM
2317.3,20.44,32500,26.15,9:31:53 PM
2317.92,21.87,32483.95,26.15,9:31:54 PM
2318.52,17.91,32483.95,26.15,9:31:55 PM
2319.93,6.73,32501.95,26.15,9:31:56 PM
2321.31,6.94,32501.95,26.25,9:31:57 PM
2321.94,9.63,32539.05,26.25,9:31:58 PM
2322.54,15.91,32539.05,26.25,9:31:59 PM
2323.94,16.86,32555.65,26.25,9:32:00 PM
2325.32,16.63,32555.65,26.4,9:32:01 PM
2325.95,17.19,32569.5,26.4,9:32:02 PM
2326.56,26.92,32569.5,26.4,9:32:03 PM
2327.95,21.02,32518.5,26.4,9:32:04 PM
2329.33,19.21,32518.5,26.2,9:32:05 PM
2330.03,18.91,32489.9,26.2,9:32:06 PM
2330.58,20.19,32489.9,26.2,9:32:07 PM
2332.08,20.3,32465.6,26.2,9:32:08 PM
2333.34,19.3,32465.6,26.4,9:32:09 PM
2334.09,13.71,32486.95,26.4,9:32:10 PM
2334.6,15.82,32486.95,26.4,9:32:11 PM
2336.1,8.27,32522.45,26.4,9:32:12 PM
2337.36,7.19,32522.45,26.3,9:32:13 PM
2338.1,8.77,32539.55,26.3,9:32:14 PM
2338.68,17.76,32539.55,26.3,9:32:15 PM
2340.11,18.43,32549.25,26.3,9:32:16 PM
2341.37,6.05,32549.25,26.35,9:32:17 PM
2342.12,0,32579.45,26.35,9:32:18 PM
2342.7,3,32579.45,26.35,9:32:19 PM
2344.12,3.83,32627.25,26.35,9:32:20 PM
2345.37,10.61,32627.25,26.6,9:32:21 PM
2346.13,14.11,32641.2,26.6,9:32:22 PM
2346.72,9.94,32641.2,26.6,9:32:23 PM
2348.15,10.5,32633.45,26.6,9:32:24 PM
2349.39,16.41,32633.45,26.45,9:32:25 PM
2350.16,15.47,32593.3,26.45,9:32:26 PM
2350.74,15.61,32593.3,26.45,9:32:27 PM
2352.16,11.76,32553.2,26.45,9:32:28 PM
2353.4,7.68,32553.2,26.3,9:32:29 PM
2354.17,2.83,32582.05,26.3,9:32:30 PM
2354.81,4.26,32582.05,26.3,9:32:31 PM
2356.18,9.34,32606.85,26.3,9:32:32 PM
2357.41,14.37,32606.85,26.35,9:32:33 PM
2358.18,15.81,32620.1,26.35,9:32:34 PM
2358.84,16.6,32620.1,26.35,9:32:35 PM
2360.19,15.68,32622.65,26.35,9:32:36 PM
2361.42,15.91,32622.65,26.8,9:32:37 PM
2362.2,15.17,32585.25,26.8,9:32:38 PM
2362.89,14.51,32585.25,26.8,9:32:39 PM
2364.2,10.25,32559.55,26.8,9:32:40 PM
2365.43,14.25,32559.55,26.45,9:32:41 PM
2366.23,20.38,32559,26.45,9:32:42 PM
2366.9,23.07,32559,26.45,9:32:43 PM
2368.27,28.16,32530.35,26.45,9:32:44 PM
2369.44,29.31,32530.35,26.45,9:32:45 PM
2370.28,29.61,32497.35,26.45,9:32:46 PM
2370.92,30.64,32497.35,26.45,9:32:47 PM
2372.28,29.72,32459.4,26.45,9:32:48 PM
2373.45,14.78,32459.4,26.4,9:32:49 PM
2374.29,4.94,32434.35,26.4,9:32:50 PM
2374.93,15.18,32434.35,26.4,9:32:51 PM
2376.3,17.89,32448.15,26.4,9:32:52 PM
2377.46,19.02,32448.15,26.5,9:32:53 PM
2378.3,19.31,32466.9,26.5,9:32:54 PM
2378.96,19.4,32466.9,26.5,9:32:55 PM
2380.31,5.78,32506.8,26.5,9:32:56 PM
2381.47,0.01,32506.8,26.6,9:32:57 PM
2382.32,0,32560.35,26.6,9:32:58 PM
2382.99,0,32560.35,26.6,9:32:59 PM
2384.33,0,32635.45,26.6,9:33:00 PM
2385.48,0,32635.45,26.3,9:33:01 PM
2386.34,13.02,32711.6,26.3,9:33:02 PM
2387.01,3.38,32711.6,26.3,9:33:03 PM
2388.35,5.06,32706.35,26.3,9:33:04 PM
2389.49,14.37,32706.35,26,9:33:05 PM
2390.36,16.18,32676.45,26,9:33:06 PM
2391.02,20.69,32676.45,26,9:33:07 PM
2392.37,21.35,32622.25,26,9:33:08 PM
2393.5,22.4,32622.25,26.2,9:33:09 PM
2394.38,23.29,32554.7,26.2,9:33:10 PM
2395.05,24.88,32554.7,26.2,9:33:11 PM
2396.39,24,32490.6,26.2,9:33:12 PM
2397.51,22.54,32490.6,26.55,9:33:14 PM
2398.39,22.49,32460.8,26.55,9:33:14 PM
2399.17,23.83,32460.8,26.55,9:33:15 PM
2400.4,25.16,32436.15,26.55,9:33:16 PM
2401.51,24.35,32436.15,26.3,9:33:18 PM
2402.41,24.16,32414.25,26.3,9:33:18 PM
2403.22,25.17,32414.25,26.3,9:33:19 PM
2404.42,19.35,32409.35,26.3,9:33:20 PM
2405.52,4.7,32409.35,26.25,9:33:22 PM
2406.42,5.07,32451.15,26.25,9:33:22 PM
2407.23,5.78,32451.15,26.25,9:33:23 PM
2408.43,19.79,32493.4,26.25,9:33:24 PM
2409.52,21.2,32493.4,26.55,9:33:26 PM
2410.43,31.5,32505.2,26.55,9:33:26 PM
2411.37,30.06,32505.2,26.55,9:33:27 PM
2412.44,22.38,32486.5,26.55,9:33:28 PM
2413.54,21.8,32486.5,26.55,9:33:30 PM
2414.45,11.12,32431.65,26.55,9:33:30 PM
2415.42,16.42,32431.65,26.55,9:33:31 PM
2416.47,21.95,32431.5,26.55,9:33:32 PM
2417.55,20.48,32431.5,26.45,9:33:34 PM
2418.48,20.71,32426.6,26.45,9:33:34 PM
2419.44,11.58,32426.6,26.45,9:33:35 PM
2420.49,14.05,32490.4,26.45,9:33:36 PM
2421.56,16.57,32490.4,26.5,9:33:38 PM
2422.5,17.64,32503.55,26.5,9:33:38 PM
2423.46,18.32,32503.55,26.5,9:33:39 PM
2424.52,17.21,32505.75,26.5,9:33:41 PM
2425.56,17.49,32505.75,26.55,9:33:42 PM
2426.52,18.93,32512.6,26.55,9:33:43 PM
2427.49,21.52,32512.6,26.55,9:33:43 PM
2428.53,14.5,32500.45,26.55,9:33:45 PM
2429.57,15.17,32500.45,26.3,9:33:46 PM
2430.54,13.21,32492.3,26.3,9:33:47 PM
2431.52,11.69,32492.3,26.3,9:33:48 PM
2432.54,0.93,32505.5,26.3,9:33:49 PM
2433.58,13.49,32505.5,26.5,9:33:50 PM
2434.55,13.67,32541.45,26.5,9:33:51 PM
2435.54,13.44,32541.45,26.5,9:33:52 PM
2436.56,0.6,32570.7,26.5,9:33:53 PM
2437.59,3.01,32570.7,26.45,9:33:54 PM
2438.56,3.58,32625.75,26.45,9:33:55 PM
2439.56,4.8,32625.75,26.45,9:33:56 PM
2440.57,10,32630.2,26.45,9:33:57 PM
2441.6,17.66,32630.2,26.6,9:33:58 PM
2442.58,18,32622.3,26.6,9:33:59 PM
2443.58,17.51,32622.3,26.6,9:34:00 PM
2444.59,7.72,32592.7,26.6,9:34:01 PM
2446.59,5.29,32583.6,26.8,9:34:03 PM
2446.64,2.88,32583.6,26.8,9:34:03 PM
2448.6,3.12,32620.9,26.8,9:34:05 PM
2448.64,0,32620.9,26.8,9:34:05 PM
2450.61,3.11,32682.15,26.15,9:34:07 PM
2450.65,4.03,32682.15,26.15,9:34:07 PM
2451.65,13.53,32682.15,26.15,9:34:08 PM
2453.67,20.06,32666.45,26.2,9:34:10 PM
2455,17.33,32621.85,26.2,9:34:11 PM
2455.03,26.04,32621.85,26.2,9:34:11 PM
2457.01,19.9,32551.75,26.2,9:34:13 PM
2457.68,11.43,32551.75,26.55,9:34:14 PM
2459.02,18.15,32515.05,26.55,9:34:15 PM
2459.04,21.29,32515.05,26.55,9:34:15 PM
2461.02,20.71,32495.55,26.55,9:34:17 PM
2461.69,19.84,32495.55,26.4,9:34:18 PM
2463.03,29.12,32473.1,26.4,9:34:19 PM
2463.11,34.39,32473.1,26.4,9:34:19 PM
2465.04,33.78,32434.85,26.4,9:34:21 PM
2465.69,35.6,32434.85,26.4,9:34:22 PM
2467.07,36.14,32398.2,26.4,9:34:23 PM
2467.13,35.57,32398.2,26.4,9:34:23 PM
2469.11,25.31,32356.85,26.4,9:34:25 PM
2469.72,20.64,32356.85,26.35,9:34:26 PM
2471.12,12.9,32356.55,26.35,9:34:27 PM
2471.19,7.93,32356.55,26.35,9:34:27 PM
2473.13,9.21,32382.15,26.35,9:34:29 PM
2473.74,12.99,32382.15,26.1,9:34:30 PM
2475.14,8.08,32424.25,26.1,9:34:31 PM
2475.2,9.98,32424.25,26.1,9:34:31 PM
2477.15,18.17,32462,26.1,9:34:33 PM
2477.75,20.06,32462,26.25,9:34:34 PM
2479.15,20.96,32482.25,26.25,9:34:35 PM
2479.23,16.25,32482.25,26.25,9:34:35 PM
2481.16,8.92,32534.25,26.25,9:34:37 PM
2481.81,9.04,32534.25,26.6,9:34:38 PM
2483.17,14.4,32536.25,26.6,9:34:39 PM
2483.26,15.5,32536.25,26.6,9:34:39 PM
2485.18,15.44,32527.15,26.6,9:34:41 PM
2485.84,11.65,32527.15,26.45,9:34:42 PM
2487.18,8.97,32548.5,26.45,9:34:43 PM
2487.28,5.72,32548.5,26.45,9:34:43 PM
2489.23,5.38,32586.15,26.45,9:34:45 PM
2489.85,6.6,32586.15,26,9:34:46 PM
2491.26,6.43,32612.4,26,9:34:47 PM
2491.3,6.3,32612.4,26,9:34:47 PM
2493.26,6.23,32636.05,26,9:34:49 PM
2493.86,5.84,32636.05,26.15,9:34:50 PM
2495.27,6.49,32642.55,26.15,9:34:51 PM
2495.33,9.36,32642.55,26.15,9:34:51 PM
2497.29,15.55,32623.05,26.15,9:34:53 PM
2497.87,13.89,32623.05,26.4,9:34:54 PM
2499.31,14.34,32606.3,26.4,9:34:55 PM
2499.35,9.61,32606.3,26.4,9:34:55 PM
2501.31,10.75,32596.35,26.4,9:34:57 PM
